StateCode,State,CountyCode,County,IncomePerCapita
TX,Texas,48391,Refugio,42606
TX,Texas,48393,Roberts,41971
TX,Texas,48395,Robertson,40394
TX,Texas,48397,Rockwall,61003
TX,Texas,48399,Runnels,39816
TX,Texas,48401,Rusk,36485
TX,Texas,48403,Sabine,34631
TX,Texas,48405,San Augustine,39879
TX,Texas,48407,San Jacinto,34514
TX,Texas,48409,San Patricio,43945
TX,Texas,48411,San Saba,41233
TX,Texas,48413,Schleicher,40136
TX,Texas,48415,Scurry,42095
TX,Texas,48417,Shackelford,130461
TX,Texas,48419,Shelby,41666
TX,Texas,48421,Sherman,49508
TX,Texas,48423,Smith,55229
TX,Texas,48425,Somervell,45756
TX,Texas,48427,Starr,26316
TX,Texas,48429,Stephens,39289
TX,Texas,48431,Sterling,58174
TX,Texas,48433,Stonewall,53416
TX,Texas,48435,Sutton,61478
TX,Texas,48437,Swisher,41977
TX,Texas,48439,Tarrant,51239
TX,Texas,48441,Taylor,45333
TX,Texas,48443,Terrell,48024
TX,Texas,48445,Terry,32062
TX,Texas,48447,Throckmorton,35941
TX,Texas,48449,Titus,34718
TX,Texas,48451,Tom Green,45993
TX,Texas,48453,Travis,67504
TX,Texas,48455,Trinity,34514
TX,Texas,48457,Tyler,32081
TX,Texas,48459,Upshur,36645
TX,Texas,48461,Upton,44545
TX,Texas,48463,Uvalde,39458
TX,Texas,48465,Val Verde,36554
TX,Texas,48467,Van Zandt,38200
TX,Texas,48469,Victoria,46142
TX,Texas,48471,Walker,28016
TX,Texas,48473,Waller,39995
TX,Texas,48475,Ward,49916
TX,Texas,48477,Washington,52265
TX,Texas,48479,Webb,31635
TX,Texas,48481,Wharton,41473
TX,Texas,48483,Wheeler,41801
TX,Texas,48485,Wichita,43170
TX,Texas,48487,Wilbarger,42041
TX,Texas,48489,Willacy,28593
TX,Texas,48491,Williamson,50776
TX,Texas,48493,Wilson,44255
TX,Texas,48495,Winkler,57584
TX,Texas,48497,Wise,43752
TX,Texas,48499,Wood,38152
TX,Texas,48501,Yoakum,41112
TX,Texas,48503,Young,50231
TX,Texas,48505,Zapata,28294
TX,Texas,48507,Zavala,29202
UT,Utah,49001,Beaver,33739
UT,Utah,49003,Box Elder,37390
UT,Utah,49005,Cache,38974
UT,Utah,49007,Carbon,38499
UT,Utah,49009,Daggett,41157
UT,Utah,49011,Davis,46286
UT,Utah,49013,Duchesne,36709
UT,Utah,49015,Emery,33145
UT,Utah,49017,Garfield,36688
UT,Utah,49019,Grand,54010
UT,Utah,49021,Iron,32197
UT,Utah,49023,Juab,36087
UT,Utah,49025,Kane,40257
UT,Utah,49027,Millard,35196
UT,Utah,49029,Morgan,52426
UT,Utah,49031,Piute,33716
UT,Utah,49033,Rich,35436
UT,Utah,49035,Salt Lake,52639
UT,Utah,49037,San Juan,26638
UT,Utah,49039,Sanpete,29209
UT,Utah,49041,Sevier,34117
UT,Utah,49043,Summit,131606
UT,Utah,49045,Tooele,36836
UT,Utah,49047,Uintah,31563
UT,Utah,49049,Utah,40919
UT,Utah,49051,Wasatch,53285
UT,Utah,49053,Washington,38847
UT,Utah,49055,Wayne,39096
UT,Utah,49057,Weber,41853
VT,Vermont,50001,Addison,51805
VT,Vermont,50003,Bennington,54458
VT,Vermont,50005,Caledonia,41246
VT,Vermont,50007,Chittenden,60914
VT,Vermont,50009,Essex,36008
VT,Vermont,50011,Franklin,46220
VT,Vermont,50013,Grand Isle,59204
VT,Vermont,50015,Lamoille,53953
VT,Vermont,50017,Orange,47170
VT,Vermont,50019,Orleans,43542
VT,Vermont,50021,Rutland,52343
VT,Vermont,50023,Washington,60255
VT,Vermont,50025,Windham,50925
VT,Vermont,50027,Windsor,58116
VA,Virginia,51001,Accomack,42764
VA,Virginia,51007,Amelia,44774
VA,Virginia,51009,Amherst,37160
VA,Virginia,51011,Appomattox,38302
VA,Virginia,51013,Arlington,95198
VA,Virginia,51017,Bath,61628
VA,Virginia,51019,Bedford,46707
VA,Virginia,51021,Bland,37321
VA,Virginia,51023,Botetourt,50274
VA,Virginia,51025,Brunswick,32682
VA,Virginia,51027,Buchanan,36229
VA,Virginia,51029,Buckingham,30704
VA,Virginia,51033,Caroline,41781
VA,Virginia,51036,Charles City,45824
VA,Virginia,51037,Charlotte,35970
VA,Virginia,51041,Chesterfield,53695
VA,Virginia,51043,Clarke,67111
VA,Virginia,51045,Craig,38185
VA,Virginia,51047,Culpeper,46510
VA,Virginia,51049,Cumberland,38698
VA,Virginia,51051,Dickenson,32354
VA,Virginia,51057,Essex,42334
VA,Virginia,51061,Fauquier,70787
VA,Virginia,51063,Floyd,38903
VA,Virginia,51065,Fluvanna,44693
VA,Virginia,51067,Franklin,40781
VA,Virginia,51071,Giles,40117
VA,Virginia,51073,Gloucester,50502
VA,Virginia,51075,Goochland,100545
VA,Virginia,51077,Grayson,33013
VA,Virginia,51079,Greene,44383
VA,Virginia,51083,Halifax,37329
VA,Virginia,51085,Hanover,60259
VA,Virginia,51087,Henrico,66836
VA,Virginia,51091,Highland,46113
VA,Virginia,51093,Isle of Wight,55308
VA,Virginia,51095,King and Queen,43361
VA,Virginia,51097,King George,53000
VA,Virginia,51099,King William,46612
VA,Virginia,51101,Lancaster,60152
VA,Virginia,51103,Lee,30303
VA,Virginia,51105,Loudoun,78070
VA,Virginia,51107,Louisa,42476
VA,Virginia,51109,Lunenburg,33755
VA,Virginia,51111,Madison,48822
VA,Virginia,51113,Mathews,56088
VA,Virginia,51115,Mecklenburg,37240
VA,Virginia,51117,Middlesex,51213
VA,Virginia,51121,Nelson,50717
VA,Virginia,51125,New Kent,70743
VA,Virginia,51127,Northampton,49313
VA,Virginia,51131,Northumberland,52946
VA,Virginia,51133,Nottoway,34897
VA,Virginia,51135,Orange,49010
VA,Virginia,51137,Page,39109
VA,Virginia,51139,Patrick,34070
VA,Virginia,51141,Powhatan,56607
VA,Virginia,51143,Prince Edward,31890
VA,Virginia,51153,Pulaski,40443
VA,Virginia,51155,Rappahannock,65538
VA,Virginia,51157,Richmond,36799
VA,Virginia,51165,Russell,33498
VA,Virginia,51167,Scott,33769
VA,Virginia,51169,Shenandoah,45387
VA,Virginia,51171,Smyth,36955
VA,Virginia,51177,Stafford,55076
VA,Virginia,51179,Surry,46413
VA,Virginia,51181,Sussex,31378
VA,Virginia,51183,Tazewell,38888
VA,Virginia,51185,Warren,46743
VA,Virginia,51191,Westmoreland,43166
VA,Virginia,51195,Wythe,35608
WA,Washington,53001,Adams,42800
WA,Washington,53003,Asotin,47104
WA,Washington,53005,Benton,47465
WA,Washington,53007,Chelan,54763
WA,Washington,53009,Clallam,46120
WA,Washington,53011,Clark,53423
WA,Washington,53013,Columbia,50073
WA,Washington,53015,Cowlitz,44990
WA,Washington,53017,Douglas,41508
WA,Washington,53019,Ferry,36071
WA,Washington,53021,Franklin,37390
WA,Washington,53023,Garfield,44510
WA,Washington,53025,Grant,39789
WA,Washington,53027,Grays Harbor,40429
WA,Washington,53029,Island,55724
WA,Washington,53031,Jefferson,52580
WA,Washington,53033,King,90438
WA,Washington,53035,Kitsap,56244
WA,Washington,53037,Kittitas,42603
WA,Washington,53039,Klickitat,48654
WA,Washington,53041,Lewis,43453
WA,Washington,53043,Lincoln,46312
WA,Washington,53045,Mason,42767
WA,Washington,53047,Okanogan,42462
WA,Washington,53049,Pacific,41740
WA,Washington,53051,Pend Oreille,41664
WA,Washington,53053,Pierce,52114
WA,Washington,53055,San Juan,76749
WA,Washington,53057,Skagit,53060
WA,Washington,53059,Skamania,45802
WA,Washington,53061,Snohomish,55888
WA,Washington,53063,Spokane,46466
WA,Washington,53065,Stevens,39505
WA,Washington,53067,Thurston,51684
WA,Washington,53069,Wahkiakum,42423
WA,Washington,53071,Walla Walla,46144
WA,Washington,53073,Whatcom,48792
WA,Washington,53075,Whitman,40935
WA,Washington,53077,Yakima,43379
WV,West Virginia,54001,Barbour,32290
WV,West Virginia,54003,Berkeley,41201
WV,West Virginia,54005,Boone,33592
WV,West Virginia,54007,Braxton,31594
WV,West Virginia,54009,Brooke,41740
WV,West Virginia,54011,Cabell,42939
WV,West Virginia,54013,Calhoun,30155
WV,West Virginia,54015,Clay,30925
WV,West Virginia,54017,Doddridge,28862
WV,West Virginia,54019,Fayette,34577
WV,West Virginia,54021,Gilmer,28917
WV,West Virginia,54023,Grant,36691
WV,West Virginia,54025,Greenbrier,38098
WV,West Virginia,54027,Hampshire,35068
WV,West Virginia,54029,Hancock,42128
WV,West Virginia,54031,Hardy,34150
WV,West Virginia,54033,Harrison,48226
WV,West Virginia,54035,Jackson,38147
WV,West Virginia,54037,Jefferson,49926
WV,West Virginia,54039,Kanawha,48435
WV,West Virginia,54041,Lewis,40653
WV,West Virginia,54043,Lincoln,30549
WV,West Virginia,54045,Logan,36525
WV,West Virginia,54047,Marion,41980
WV,West Virginia,54049,Marshall,41028
WV,West Virginia,54051,Mason,33318
WV,West Virginia,54053,McDowell,30451
WV,West Virginia,54055,Mercer,37452
WV,West Virginia,54057,Mineral,38815
WV,West Virginia,54059,Mingo,32051
WV,West Virginia,54061,Monongalia,44679
WV,West Virginia,54063,Monroe,30359
WV,West Virginia,54065,Morgan,34533
WV,West Virginia,54067,Nicholas,34102
WV,West Virginia,54069,Ohio,65100
WV,West Virginia,54071,Pendleton,35140
WV,West Virginia,54073,Pleasants,43883
WV,West Virginia,54075,Pocahontas,38172
WV,West Virginia,54077,Preston,35686
WV,West Virginia,54079,Putnam,46941
WV,West Virginia,54081,Raleigh,41115
WV,West Virginia,54083,Randolph,36533
WV,West Virginia,54085,Ritchie,37177
WV,West Virginia,54087,Roane,34770
WV,West Virginia,54089,Summers,32879
WV,West Virginia,54091,Taylor,40675
WV,West Virginia,54093,Tucker,41322
WV,West Virginia,54095,Tyler,37336
WV,West Virginia,54097,Upshur,33261
WV,West Virginia,54099,Wayne,33637
WV,West Virginia,54101,Webster,27816
WV,West Virginia,54103,Wetzel,36791
WV,West Virginia,54105,Wirt,32156
WV,West Virginia,54107,Wood,42669
WV,West Virginia,54109,Wyoming,30510
WI,Wisconsin,55001,Adams,38736
WI,Wisconsin,55003,Ashland,41106
WI,Wisconsin,55005,Barron,49431
WI,Wisconsin,55007,Bayfield,48542
WI,Wisconsin,55009,Brown,52821
WI,Wisconsin,55011,Buffalo,44756
WI,Wisconsin,55013,Burnett,42706
WI,Wisconsin,55015,Calumet,50776
WI,Wisconsin,55017,Chippewa,46162
WI,Wisconsin,55019,Clark,40228
WI,Wisconsin,55021,Columbia,51147
WI,Wisconsin,55023,Crawford,41485
WI,Wisconsin,55025,Dane,61304
WI,Wisconsin,55027,Dodge,44799
WI,Wisconsin,55029,Door,63178
WI,Wisconsin,55031,Douglas,43004
WI,Wisconsin,55033,Dunn,39948
WI,Wisconsin,55035,Eau Claire,48240
WI,Wisconsin,55037,Florence,54346
WI,Wisconsin,55039,Fond du Lac,48126
WI,Wisconsin,55041,Forest,41517
WI,Wisconsin,55043,Grant,43310
WI,Wisconsin,55045,Green,51026
WI,Wisconsin,55047,Green Lake,46152
WI,Wisconsin,55049,Iowa,48073
WI,Wisconsin,55051,Iron,51471
WI,Wisconsin,55053,Jackson,46528
WI,Wisconsin,55055,Jefferson,46241
WI,Wisconsin,55057,Juneau,37898
WI,Wisconsin,55059,Kenosha,46874
WI,Wisconsin,55061,Kewaunee,46197
WI,Wisconsin,55063,La Crosse,50107
WI,Wisconsin,55065,Lafayette,43042
WI,Wisconsin,55067,Langlade,43223
WI,Wisconsin,55069,Lincoln,45766
WI,Wisconsin,55071,Manitowoc,47675
WI,Wisconsin,55073,Marathon,50111
WI,Wisconsin,55075,Marinette,44014
WI,Wisconsin,55077,Marquette,41182
WI,Wisconsin,55078,Menominee,30371
WI,Wisconsin,55079,Milwaukee,47589
WI,Wisconsin,55081,Monroe,41779
WI,Wisconsin,55083,Oconto,45609
WI,Wisconsin,55085,Oneida,51715
WI,Wisconsin,55087,Outagamie,51230
WI,Wisconsin,55089,Ozaukee,83992
WI,Wisconsin,55091,Pepin,47961
WI,Wisconsin,55093,Pierce,45936
WI,Wisconsin,55095,Polk,46514
WI,Wisconsin,55097,Portage,45886
WI,Wisconsin,55099,Price,45320
WI,Wisconsin,55101,Racine,49749
WI,Wisconsin,55103,Richland,43233
WI,Wisconsin,55105,Rock,44204
WI,Wisconsin,55107,Rusk,44199
WI,Wisconsin,55109,Sauk,48365
WI,Wisconsin,55111,Sawyer,45915
WI,Wisconsin,55113,Shawano,42290
WI,Wisconsin,55115,Sheboygan,52851
WI,Wisconsin,55117,St. Croix,55543
WI,Wisconsin,55119,Taylor,39051
WI,Wisconsin,55121,Trempealeau,44698
WI,Wisconsin,55123,Vernon,40356
WI,Wisconsin,55125,Vilas,53983
WI,Wisconsin,55127,Walworth,50023
WI,Wisconsin,55129,Washburn,47218
WI,Wisconsin,55131,Washington,58601
WI,Wisconsin,55133,Waukesha,72650
WI,Wisconsin,55135,Waupaca,45629
WI,Wisconsin,55137,Waushara,41204
WI,Wisconsin,55139,Winnebago,48101
WI,Wisconsin,55141,Wood,46743
WY,Wyoming,56001,Albany,40444
WY,Wyoming,56003,Big Horn,36903
WY,Wyoming,56005,Campbell,52824
WY,Wyoming,56007,Carbon,58372
WY,Wyoming,56009,Converse,55011
WY,Wyoming,56011,Crook,46081
WY,Wyoming,56013,Fremont,43633
WY,Wyoming,56015,Goshen,43348
WY,Wyoming,56017,Hot Springs,55232
WY,Wyoming,56019,Johnson,51314
WY,Wyoming,56021,Laramie,52039
WY,Wyoming,56023,Lincoln,43049
WY,Wyoming,56025,Natrona,69379
WY,Wyoming,56027,Niobrara,51357
WY,Wyoming,56029,Park,54308
WY,Wyoming,56031,Platte,48442
WY,Wyoming,56033,Sheridan,58223
WY,Wyoming,56035,Sublette,51361
WY,Wyoming,56037,Sweetwater,53145
WY,Wyoming,56039,Teton,251728
WY,Wyoming,56041,Uinta,40280
WY,Wyoming,56043,Washakie,48184
WY,Wyoming,56045,Weston,44737
